ID,NAME,LINK_ID,tid,tname,m_tid,m_tname
14461,女生回短信慢或者突然不回了代表什么意思？,21107180,19562033,人际交往,18,人际交往
14462,向喜欢的女生表白被拒绝了，还是喜欢她，怎么办？,19964384,19699517,个人情感咨询,19699517,个人情感咨询
14463,没有手机的时候人们是怎么谈恋爱并维持关系的？,27686102,19562033,人际交往,18,人际交往
14464,有没有什么你能讲一年的笑话？,35703039,19554143,故事,19554151,故事
14465,拒绝过我的女生还收礼物意味着什么？,27335641,19564412,恋爱,18,人际交往
14466,职场上最讨人厌的话，有哪些？,21520955,19562033,人际交往,19554151,人际交往
14467,你有哪些看错人的经历？,27641470,19562033,人际交往,19554151,人际交往
14468,如何理解宿舍里有人去图书馆学习，其他留在宿舍里的人就会如坐针毡，心里难受？,39252531,19551432,心理学,4,医学与心理学
14469,表白被拒绝时听过最狠的话是什么？,21256049,19564412,恋爱,18,人际交往
14470,有一个不黏人，独立自主，有自己生活的女朋友体验如何？,30875632,19691659,恋人相处,18,人际交往
14471,有一个忘不掉的「路人」是怎样一种体验？,36574835,19562033,人际交往,19551147,人际交往
14472,放下一个很爱的人是什么心情？,31457081,19628384,恋爱心理,20011035,恋爱心理
14473,两个人自习怎么产生浪漫？,22229393,19564412,恋爱,18,人际交往
14474,"哪些行为会让你觉得对方很 low 很没教养？",33488767,19562033,人际交往,18,人际交往
14475,为什么有的人不再用人人网了？,19640267,19550638,社交网络,18,人际交往
14476,男生喜欢一个女生是什么感觉？,23632218,19564412,恋爱,18,人际交往
14477,为什么老公从不主动想要过节？,24774163,19651696,个人咨询,19651696,个人咨询
14478,如何评价陌陌用户过亿？这么多用户都在陌陌上做什么？,22680523,19550517,互联网,16,科技
14479,你怎么看待相亲？,19848752,19630253,异性交往,18,人际交往
14480,为什么人获得了权力之后总是听不进意见？,35206531,19566933,社会,19566933,社会
14481,如何成为一名优秀的男朋友？,21691347,19564412,恋爱,18,人际交往
14482,朋友一家人到我家里做客，小孩子想要我儿子的玩具，如何回应显得得体又不得罪人？,36394101,19562033,人际交往,18,人际交往
14483,酒桌上被问「怎么不喝，瞧不起我」，该怎么办？,26928193,19573502,礼仪,19551147,礼仪
14484,怎么反击熊孩子？,28310921,19567264,奇葩,19567264,奇葩
14485,我老婆整天睡到12点起床，说她又被骂，一下班就骂我，我想离婚，但是有3岁的小孩，怕影响小孩大家怎么看？,41619776,19691667,夫妻相处,19691667,夫妻相处
14486,长得老，比实际年龄大是一种怎样的体验？,26713331,19551432,心理学,4,医学与心理学
14487,有一场谈了很多年的恋爱是怎样的体验？,41360926,19564412,恋爱,18,人际交往
14488,电影爱好者的鄙视链是怎么样的？,41510443,19550429,电影,6,动漫与电影
14489,做职业乞丐是一种怎样的体验？,26504012,19552488,职业,19552488,职业
14490,在男女交往中，男人希望女人早点明白哪些事和观点？,22885705,19552430,情感,18,人际交往
14491,职场新人如何避免被上司、同事随意使唤？,21291852,19588006,工作,19588006,工作
14492,如何用一句话形容「心动」？,23660494,19564412,恋爱,18,人际交往
14493,你老婆对你好到什么程度？,28413793,19691667,夫妻相处,19554151,夫妻相处
14494,最好听的情话是什么？,19689722,19564412,恋爱,18,人际交往
14495,为什么暖男会变成渣男？,34851901,19551432,心理学,4,医学与心理学
14496,为什么面对我认为愚蠢的人我更容易愤怒？,21453496,19566933,社会,19566933,社会
14497,为什么有些女生喜欢在微信朋友圈里晒电影票和飞机票？,23975073,19551432,心理学,4,医学与心理学
14498,如何锻炼看人识人的眼力？,19772682,19562033,人际交往,18,人际交往
14499,在朋友圈炫耀是一种分享吗？,31474362,19551432,心理学,4,医学与心理学
14500,内向性格的成长通道该如何打通？,31110283,19551432,心理学,4,医学与心理学
14501,如何看待「女生在宿舍楼下当众表白，男生始终不下楼」？,30511437,19890192,两性情感,19760570,两性情感
14502,怎样写一封得体的电子邮件？,20137814,19557876,职场,19557876,职场
14503,以往都是逗哏的损捧哏的，王声却可以经常揶揄苗阜，这算是创新么？我挺喜欢这种风格的！？,41619799,19568604,相声,19568604,相声
14504,对于上班一定要把温度调到24度的同事，该怎么办？,34097270,19562033,人际交往,18,人际交往
14505,在和女性交往中，你吸取了哪些失败的经验教训？,28025824,19564412,恋爱,18,人际交往
14506,电影《社交网络》给你最深的感受是什么？,19552501,19550340,Facebook,19550340,Facebook
14507,为什么女友会产生「我感觉我已经离不开你了，所以我必须要离开你」的念头？,28469962,19691659,恋人相处,18,人际交往
14508,如何委婉地拒绝下班蹭车的同事？,30660002,19602339,同事相处,19602339,同事相处
14509,恋人是否该保持适当的距离？,24717054,19562033,人际交往,18,人际交往
14510,女朋友看上一双靴子非要买，从前没有这样的要求，该不该买？,22845318,19552430,情感,18,人际交往
14511,男女之间是要先做到完全坦诚相待才能相恋，还是先相恋再完全坦诚相待？,22108335,19562033,人际交往,18,人际交往
14512,什么是「有效的关心」？,30899106,19551432,心理学,4,医学与心理学
14513,如何克服「舍不得」？,24656808,19562033,人际交往,18,人际交往
14514,单身狗可以自作多情到什么程度？,41097545,19564412,恋爱,18,人际交往
14515,在飞机上遇到了马云该怎么聊天？,38482487,19562033,人际交往,18,人际交往
14516,你身边有这样一个幽默的人吗？,41619840,19562033,人际交往,19551147,人际交往
14517,生活及职场中你见过最令人讨厌的人是什么样的?,21420888,19554151,调查类问题,19551147,调查类问题
14518,为什么我的成绩那么好，最终还是成了一个没用的人？,30375123,19562033,人际交往,18,人际交往
14519,"和 00 后聊天是怎样一种感受？",35123394,19551593,文化差异,20011035,文化差异
14520,"70 后和 80 后对于刚刚踏入社会的 90 后毕业生有什么建议？",20773220,19566933,社会,19551147,社会
14521,「不要和一个喜欢看书的女孩子谈恋爱。」这句话应该如何理解？,24906127,19564412,恋爱,18,人际交往
14522,怎样更好地理解男友？,20117242,19552430,情感,18,人际交往
14523,参加陌生的聚会有什么技巧吗？,21172736,19562033,人际交往,18,人际交往
14524,"你如何评价微信在 2016 年 1 月 26 日推出的朋友圈「红包照片」功能？",39855529,19550517,互联网,16,科技
14525,高三学生如何培养「杀气」，即攻击性社交气场？,29882316,19551432,心理学,4,医学与心理学
14526,为什么追我的男生最多只能坚持追半年？,23714708,19552430,情感,18,人际交往
14527,如何提高逻辑思维能力和表达能力？,20777633,19582924,表达能力,19582924,表达能力
14528,有哪些机智的圆场故事？,27103265,19562033,人际交往,18,人际交往
14529,和传统理财相比，网络P2P理财有哪些优势？,41619879,19555939,理财,10,金融
14530,不会撩汉子的人强行撩汉子是种怎样的体验？,41106335,19562033,人际交往,18,人际交往
14531,同一篇文章在不同平台发表，大众反应会有什么不同？如何看待这种差异？,22861165,19552679,微博,16,科技
14532,有没有朋友同学吹的牛让你终身难忘？,28331053,19562033,人际交往,19554151,人际交往
14533,为什么《魔兽世界》大号会给陌生人的小号发资金？,39389863,19550994,游戏,19550994,游戏
14534,如何优雅地在QQ上与长期没联系的朋友说第一句话？,31242305,19564412,恋爱,18,人际交往
14535,在酒桌上遭人恶意灌酒怎么办？,21222692,19562033,人际交往,19551147,人际交往
14536,如何更好地与父母沟通？,27962530,19553176,教育,19551147,教育
14537,如何面对室友的孤立排挤？,21229213,19562033,人际交往,19551147,人际交往
14538,八岁开始刷知乎，刷到二十岁时，知识量能达到什么水平？,34480370,19553176,教育,12,教育
14539,有一群漂亮的朋友是什么体验？,38285230,20022251,钓鱼（广义的）,20011035,钓鱼（广义的）
14540,"玩 DotA 真的纯浪费时间吗？",31836479,19562033,人际交往,19551147,人际交往
14541,走在路上被异性搭讪是一种怎样的体验？,26055737,19562033,人际交往,18,人际交往
14542,"如何评价 9 岁孩子「每天学 18 小时」的作息表？",40975120,19553176,教育,12,教育
14543,"IT 界有哪些有意思的短笑话？",20792375,19550517,互联网,16,科技
14544,媳妇儿有时做菜不好吃，该不该提意见？,40800332,19551805,烹饪,15,食品与安全
14545,有哪些表情包可以用来撩汉？,40063489,19552430,情感,18,人际交往
14546,WK沃克生活理财平台是传销吗？,40854822,19609455,金融,19609455,金融
14547,女朋友哪个瞬间让你觉得想保护她一辈子？,28513788,19691659,恋人相处,19554151,恋人相处
14548,怎样认识比你优秀的人并和他们成为朋友？,20282222,19562033,人际交往,19551147,人际交往
14549,在东北如何在避免挨揍的情况下正面回答「你瞅啥」？,22801929,19605944,东北,19605944,东北
14550,于谦他爹是谁？,20906329,19589532,父母,18,人际交往
14551,你遇见过哪些奇葩男友／女友？,34324096,19562033,人际交往,19554151,人际交往
14552,大家是否还记得自己第一次的表白场景？都说了些什么？,20404522,19577540,表白,19554151,表白
14553,表白用“做我女朋友吧”还是“愿意做我女朋友么”？,22322542,19552430,情感,18,人际交往
14554,女人眼中，男人什么时刻最有男人样？,24006433,19953809,两性吸引,19953809,两性吸引
14555,你在分手或者表白失败的一瞬间是什么感觉？,22147206,19552430,情感,18,人际交往
14556,有没有那种很萌的小故事？,31061115,19554143,故事,19554151,故事
14557,如何文艺回答「朕的江山怎么会这么冷？」？,38189937,19552220,文艺,19955433,文艺
14558,有哪些非常重要却又时常被忽视的社交技能？,20039103,19562033,人际交往,19554151,人际交往
14559,如何克服社交恐惧症并能交到朋友？,22508769,19551432,心理学,4,医学与心理学
14560,「今天有多少孩子，既要美国的自由，又要中国的宠爱，没有美国孩子的主动，又失去了中国的孝道」如何反驳？,24943728,19553176,教育,12,教育
14561,如何与女生聊天？,22526427,19556421,两性关系,18,人际交往
14562,如何营造温柔暧昧的氛围？,23289008,19552430,情感,18,人际交往
14563,毕业生各种煽情，感情真的那么深吗？,30179103,19566933,社会,19566933,社会
14564,有哪些让你笑了半辈子，每次给别人讲自己都会爆笑的笑话？,23547779,19569420,冷知识,19554151,冷知识
14565,你对自己暗恋的人做过什么傻事或感人的事？,20174498,19623289,暗恋,19554151,暗恋
14566,你和陌生人吃饭遇到的最有意思的事情是什么？,39958140,19585509,陌生人,19585509,陌生人
14567,无法直截了当地表达自己的想法，怎么办？,20676902,19554285,思维,19554285,思维
14568,有哪些像「安非他命，如是我闻」这样的无情对？,25550735,19563637,幽默,19563637,幽默
14569,颜值那么重要，那长得丑的人怎么办？,30394138,19562033,人际交往,18,人际交往
14570,有哪些「一黑黑两个」的故事或段子？,40898388,19556423,文学,13,语言与文化
14571,如何评价王思聪在微博炮轰范冰冰和张馨予？,30517030,19552679,微博,16,科技
14572,如何看待把妹知识？,27203367,19555513,生活方式,19555513,生活方式
14573,在大学里应该远离哪些人？,30112701,19562033,人际交往,18,人际交往
14574,什么是喜欢？什么是爱？,24706235,19556421,两性关系,19551147,两性关系
14575,无意识，或者说无形撩妹或者撩汉是什么体验？,41396881,19635603,恋爱技巧,19551147,恋爱技巧
14576,大学室友关系?,27792091,19733504,室友,19733504,室友
14577,"2015 年互联网界发生的大事件都有哪些？",38446364,19550517,互联网,16,科技
14578,恋爱中有哪些博弈？,27355234,19628384,恋爱心理,18,人际交往
14579,当你老了，会过着怎样的生活？,36484768,19566933,社会,19551147,社会
14580,有哪些行业内的冷笑话？,20264994,19563616,笑话,19554151,笑话
14581,女友总和她的追求者保持紧密联系，怎么办？,21385670,19564412,恋爱,18,人际交往
14582,"宿舍 6 个人 5 个经常开黑打英雄联盟，作为一个伪正经、不打任何网游的无知少年，我该怎么办？",28519593,19555480,大学生,12,教育
14583,你听过哪些赚钱的歪点子？,40155967,19554151,调查类问题,19554151,脑洞
14584,为何图书馆不能穿拖鞋？,25031868,19562033,人际交往,18,人际交往
14585,什么是营销？,20047841,19550803,市场营销,10,金融
14586,为什么黄晓明结婚有这么多人捧场？,36300321,19562033,人际交往,18,人际交往
14587,为什么这么多人反感文艺青年？,31825185,19551432,心理学,4,医学与心理学
14588,过年被问考试成绩时如何予以还击？,28034019,19566933,社会,19551147,社会
14589,女生选择和一个男生交往的第一个条件是不是看脸？,28596258,19562033,人际交往,18,人际交往
14590,你对前任说的最后一句话是什么?,37290749,19564412,恋爱,18,人际交往
14591,你见过最高明的「一句话毁掉小清新」是哪个？,26492841,19585537,段子,19554151,段子
14592,你读过哪些美到醉的表白的句子？,27656167,19556423,文学,19554151,文学
14593,有哪些对女生行为礼仪的劝告？,21529037,19561847,女生,18,人际交往
14594,孩子总喜欢关卧室门，怎么改变？,25161438,19564381,家庭教育,12,教育
14595,如何老练地跟人沟通？,21331300,19554859,人生,19554859,人生
14596,女生什么状态才体现出她已经爱上你了？,29872891,19564412,恋爱,18,人际交往
14597,为什么有些人对陈佩斯的评价比赵本山更高？,27227245,19550434,艺术,14,艺术设计
14598,什么东西只有穷人才能玩得好？,29417695,19554151,调查类问题,19551147,调查类问题
14599,你有过哪些神补刀？,31443786,19563637,幽默,19563637,幽默
14600,你是什么时候发现人和人差距大得无法跨越？,28087919,19566933,社会,19551147,社会
14601,在网吧写代码是怎样一种体验？,27960832,19554298,编程,20011035,编程
14602,为什么索取可以如此理所应当？,41559668,19562033,人际交往,18,人际交往
14603,如何成为一个久处不厌的人？,34585473,19562033,人际交往,18,人际交往
14604,别人发传单给我们，我们到底要不要接？,37316139,19573502,礼仪,19551147,礼仪
14605,有女朋友时是什么样的感觉？,22895437,19552430,情感,18,人际交往
14606,因为没钱而不敢交男友怎么办？,36255988,19564412,恋爱,18,人际交往
14607,如何管理人脉？,20767332,19550560,创业,19554151,创业
14608,现在还可能找到郭靖那样的男人？,20338863,19564412,恋爱,18,人际交往
14609,怎么看待女朋友的蓝颜？,22240006,19562033,人际交往,18,人际交往
14610,你见过令人愉悦的最高级秀恩爱方式是什么样的？,34803881,19564412,恋爱,18,人际交往
14611,如何看待大衣哥朱之文倾力为村做好事，而村民说「要想叫俺说他好，就为每人买辆轿车、一人给一万块钱」？,28274801,19551432,心理学,4,医学与心理学
14612,中国普遍反对早恋的理由是什么？,20218038,19553176,教育,12,教育
14613,怎样的人不宜深交？,20139234,19562033,人际交往,18,人际交往
14614,喜欢的女生名声都不好，怎么解决？,24103752,19562033,人际交往,18,人际交往
14615,有什么好的交友平台啊。？,41619985,19552600,交友,19552600,交友
14616,清华男朋友认为帮的忙麻烦而闹情绪并教育我？,40993724,19691659,恋人相处,18,人际交往
14617,亲爱的，你为什么单身？,40565002,19564412,恋爱,18,人际交往
14618,怎样在朋友圈晒娃不让人烦?,29704070,19562033,人际交往,18,人际交往
14619,什么事让你发现这个人不能深交？,27054996,19562033,人际交往,19554151,人际交往
14620,网恋到底靠谱不靠谱？,33406071,19562033,人际交往,19551147,人际交往
14621,怎样确定一个人是自己不能拥有的人？,23459034,19552430,情感,18,人际交往
14622,如何与不讲理的人讲理？,24865593,19562033,人际交往,18,人际交往
14623,和女神算是摊牌了吧，得到了这样两条信息还有戏吗？,21254031,19552430,情感,18,人际交往
14624,陌陌应该如何摆脱「一夜情」应用的形象？,20596339,19550638,社交网络,18,人际交往
14625,为什么找不到条件稍微好一点的男朋友呢？,38038765,19564412,恋爱,18,人际交往
14626,「一生只谈一次恋爱就够了」难道很保守古板吗？,33956825,19564412,恋爱,18,人际交往
14627,生物学领域有哪些经典的笑话？,22263377,19575492,生物学,1,自然科学
14628,一个人是否牛逼能从外表看出来吗？,24707591,19554945,心理,4,医学与心理学
14629,有一个陪自己打游戏的父亲是一种怎样的体验？,29194776,19551296,网络游戏,20011035,网络游戏
14630,有哪些比「我爱你」更戳心的表白？,29663324,19890192,两性情感,19554151,两性情感
14631,有哪些有趣且不用很大开销的聚会方式？,20914771,19550994,游戏,19550994,游戏
14632,为什么有些在知乎上有很多赞的回答，在微博上却被喷？,37029065,19562033,人际交往,18,人际交往
14633,百合网好吗?,41569239,19552600,交友,19552600,交友
14634,如何评价岳云鹏在欢乐喜剧人第二季第九期（20160320）的表演？,41604617,19568604,相声,19568604,相声
14635,景德镇女找本地男朋友？,41548293,19564412,恋爱,18,人际交往
14636,新东方的老师是如何做到风趣幽默的？演讲如何做到风趣幽默？,20522778,19550581,学习,12,教育
14637,"Quora 上有哪些值得追随的大神？",26920235,19553176,教育,12,教育
14638,"如何回绝不熟悉的邻居问 Wi-Fi 密码？",21661505,19553834,Wi-Fi,19551147,Wi-Fi
14639,你舍友都做过哪些呆萌搞笑的事？,35895862,19556353,大学,12,教育
14640,喝星巴克是步入上流社会的标志吗？为什么？,31188878,19566933,社会,19566933,社会
14641,在遇见喜欢的人之前你会选择和别人恋爱先积累经验吗？,24554734,19564412,恋爱,18,人际交往
14642,从小到大被十个人以上表白过是怎么样的体验？,27528558,19564412,恋爱,18,人际交往
14643,谈恋爱一定要有技巧吗？,22235194,19564412,恋爱,18,人际交往
14644,初夜给谁才不会后悔？,30537586,19556421,两性关系,18,人际交往
14645,女儿恋爱了，爸爸真会有「种了好多年的白菜让猪拱了」的感觉吗？,22107622,19589532,父母,19554151,父母
14646,如何看待《一步之遥》首映式后，微博上差评如潮？,27095863,19550429,电影,6,动漫与电影
14647,如何忘掉你的前任？,19846726,19630253,异性交往,18,人际交往
14648,姜昆对中国曲艺界做过哪些贡献？,20007661,19550434,艺术,14,艺术设计
14649,为什么男朋友看成人片有的女孩会生气，而女朋友要看成人片男孩就会屁颠屁颠的帮忙找？,30925123,19691659,恋人相处,18,人际交往
14650,如果Facebook，twitter在国内开放，他们会取代腾讯，新浪微博等媒体成为国内主流社交媒体吗？,41617248,19550415,媒体,19550415,媒体
14651,如何改变父母们根深蒂固的观念？,23053243,19564381,家庭教育,12,教育
14652,如何做一个好的职场新人？,19859548,19562033,人际交往,18,人际交往
14653,坐地铁时把双肩包背在后背和抱在胸前对于车厢内空间影响一样么？,26224698,19550828,北京,19550828,北京
14654,如何评价《三体》电影版制片人孔二狗在微博上力挺「诺贝尔哥」郭英森的言论？,40601601,19552214,科幻,19552214,科幻
14655,有没有被知乎上的回答忽悠得前程尽毁的例子？,35700933,19554151,调查类问题,19551147,调查类问题
14656,"如何评价「高考作文题原型遭人肉，考生留 4 万条评论讽刺」事件？",31098170,19566933,社会,19566933,社会
14657,怎么看女生才不显得猥琐或者让女生难受？,22366170,19562033,人际交往,18,人际交往
14658,"和男/女朋友一起玩 Minecraft 是怎样的体验？",29775331,19564412,恋爱,18,人际交往
14659,女生怎么暗暗地勾引刚认识的男生呢？,26724344,19564412,恋爱,18,人际交往
14660,怎样分配股份才能保证将来公司实权在自己手上？,30393076,19562033,人际交往,19551147,人际交往
14661,「死不认错」有着怎样的心理因素？,20175055,19562033,人际交往,18,人际交往
14662,怎么在外给男朋友面子？,23144842,19691659,恋人相处,19554151,恋人相处
14663,女朋友的哪些优点最让男人喜欢？,27292727,19691659,恋人相处,18,人际交往
14664,如何看待人民日报微信平台《帝吧出征FB，友邦有话要说》的文章？,39724919,19550517,互联网,16,科技
14665,男程序员在情人节时应该给女友送个什么样的礼物？既有创意，又有意义？,20047400,19552330,程序员,11,计算机科学
14666,你每天必读的微信公众号有哪些？内容是哪方面的？,21940510,19554470,微信,19554151,微信
14667,有哪些听起来或温暖或心酸的情话？,32029119,19556423,文学,13,语言与文化
14668,如何隐晦地表达我想你？,22262790,19564412,恋爱,18,人际交往
14669,如何用文革时期人们说话的语气调调写情书？,34806096,19564412,恋爱,18,人际交往
14670,"买了部 Kindle，被同事们鄙视了个遍怎么办？",29249529,19562033,人际交往,18,人际交往
14671,有一个很漂亮的女朋友是什么体验？,28560777,19554151,调查类问题,19554151,调查类问题
14672,「更喜欢爸爸还是更喜欢妈妈」这种问题是否会对孩子产生负面影响？,28048319,19553176,教育,19551147,教育
14673,女友提出分手，原因是以后想和老外结婚，她是什么心态？,28823462,19551432,心理学,4,医学与心理学
14674,说话老实且有话直说的人在职场中怎么混？,20465472,19598803,性格,18,人际交往
14675,面对周围亲戚的攀比，自己该怎么办？,21427849,19562033,人际交往,18,人际交往
14676,两个背景相似的同性初次相识，到底是一拍即合还是互相竞争？,41490520,19551432,心理学,4,医学与心理学
14677,连续一段时间天天喝酒是一种什么样的体验？,36395911,19564412,恋爱,18,人际交往
14678,矮个子女生被取笑的时候应该怎样回应别人处理尴尬？,21145139,19562033,人际交往,19551147,人际交往
14679,"女朋友找不到工作，什么家务也不做， 整天不是康熙来了就是快乐大本营，我应该怎么办?",25369848,19691659,恋人相处,18,人际交往
14680,女人喜欢一个男人就会想和他做爱吗？,30531410,19628384,恋爱心理,18,人际交往
14681,狗有社交压力吗？,22731470,19555614,狗,8,宠物
14682,如何优雅地向父母要生活费？,36507890,19562033,人际交往,18,人际交往
14683,为什么越来越多的年轻人不想结婚了？,28245561,19556421,两性关系,18,人际交往
14684,怎么样做可以当网红？,37065743,19552679,微博,16,科技
14685,明知男神只想和你上床而不是真想谈恋爱，你上他还是不上？,22582300,19564412,恋爱,18,人际交往
14686,"和喜欢的女生聊天 15 分钟以后就找不到话题了怎么办？",20288517,19564412,恋爱,18,人际交往
14687,腾讯的张小龙是一个怎样的人？,19924411,19554470,微信,19554470,微信
14688,"程序员在 5 月 20 日这天有什么特别的表白方式？",21082867,19554298,编程,19554151,编程
14689,拒绝了我的人是以什么心态偶尔来我空间的？,21465027,19562033,人际交往,18,人际交往
14690,如何看待“无业男子苦读心理学交往十几个女友骗财骗色”事件？,36358428,19628384,恋爱心理,18,人际交往
14691,除了外貌，女生在哪些方面的哪些特点会让你觉得很有魅力？,22907832,19561847,女生,19554151,女生
14692,如何在酒桌上较快地与陌生人建立起关系？,22301314,19562033,人际交往,18,人际交往
14693,如果CBA总决赛辽宁球员和四川球迷发生冲突事件发生在NBA的话，NBA联盟会怎么处理？,41614499,19564472,CBA,19564472,CBA
14694,怎么看待第九期欢乐喜剧人开心麻花得第一？,41604633,19580354,德云社,19580354,德云社
14695,是什么导致微信隐私泄露？,41620192,19554470,微信,19554470,微信
14696,有哪些好笑且口碑不错的喜剧片？,27781734,19550429,电影,6,动漫与电影
14697,分手一段时间后，终于可以好好地坐在一起聊天是一种怎样的感受？,26764759,19628384,恋爱心理,18,人际交往
14698,对中国式的人际交往特别反感怎么办？,40730260,19562033,人际交往,18,人际交往
14699,计算机领域有哪些经典的典故或笑话？,20034686,19555547,计算机,11,计算机科学
14700,男女朋友最温暖的相处方式是什么？,22311783,19564412,恋爱,18,人际交往
14701,有一个可爱又可气的猪队友是什么体验？,31964193,20008908,体验类问题,20011035,体验类问题
14702,女生说什么话，男生会觉得特懂事？,21920082,19554151,调查类问题,19551147,调查类问题
14703,你是什么时候开始厌倦朋友圈的？,29020397,19562033,人际交往,19554151,人际交往
14704,你会对刚步入青春期因失恋而难过的子女说什么？,23197698,19553176,教育,19554151,教育
14705,你听过的最好笑的逻辑反转的笑话是什么？,32308302,19554151,调查类问题,19554151,脑洞
14706,你是怎样拒绝好朋友的表白的？为什么？,22377176,19628384,恋爱心理,18,人际交往
14707,为什么我们会更喜欢得不到的人？,34093510,19551432,心理学,4,医学与心理学
14708,追求女生要放弃时，被告知「坚持一下，会有未来」，怎么办？,35363141,19564496,女朋友,19564496,女朋友
14709,如何节省别人的时间？,34611072,19566933,社会,19566933,社会
14710,什么样的人让你觉得是完美结婚对象？,27689774,19562033,人际交往,19551147,人际交往
14711,如何理解「没有资格评价别人的生活」这句话？,27852066,19562033,人际交往,19551147,人际交往
14712,被人拍了不雅照怎么办？,23052438,19630253,异性交往,18,人际交往
14713,如何用各学科专业知识高大上地表白?,35057370,19554091,数学,1,自然科学
14714,作为一个高情商以及丰富的社交能力的工科男和程序猿是怎样的一种体验？,28969437,19562033,人际交往,18,人际交往
14715,有没有什么撩汉高手的举措让你久久不能平复？,39405851,19552430,情感,18,人际交往
14716,有哪些著名的被「黑出感情」的人？,40989110,19551432,心理学,4,医学与心理学
14717,国内大部分腐女都是「叶公好龙」吗？,20964213,19569420,冷知识,19569420,冷知识
14718,为什么有些男人会为自己有北方血统而自豪？,31037782,19551432,心理学,4,医学与心理学
14719,上司让实习生帮他买咖啡，钱应该实习生出吗？,22050015,19562033,人际交往,18,人际交往
14720,以男生的眼光来看，女生有哪些加分项？,35391681,19564412,恋爱,18,人际交往
14721,什么样的男人能轻松泡到妞？,26220235,19564412,恋爱,18,人际交往
14722,朋友的哪些行为或细节让你后来疏远了他？,22558583,19562033,人际交往,19554151,人际交往
14723,跟不优秀的人相处是怎样一种体验？,29903822,19554151,调查类问题,19554151,调查类问题
14724,为什么贴吧可以激发那么巨大的负能量？,31688539,19566933,社会,19566933,社会
14725,什么样的眼睛算是勾人的，什么样的眼睛算是有魅力？,23486339,19559956,审美,19559956,审美
14726,你听过最冷的冷笑话是什么？,20918683,19568040,冷笑话,19554151,冷笑话
14727,中国大学舍友之间的关系普遍是什么状况？,22065032,19562033,人际交往,19551147,人际交往
14728,为什么那么多人愿意无偿分享知识？,22624255,19569420,冷知识,19569420,冷知识
14729,"请问大家，App 制作出来后，怎么样才能让别人不容易解密、抄袭？如果加密会不会影响用户注册登录？",40738365,19552332,软件开发,19552332,软件开发
14730,为什么好多男生从来不爆照？,35055754,19562033,人际交往,18,人际交往
14731,"为什么很多女性对 Gay 有好感？",19838502,19551432,心理学,4,医学与心理学
14732,当年欠你钱不还的人现在都过得怎么样？,23489786,19562033,人际交往,19551147,人际交往
14733,淘宝上有什么东西送爸妈比较好？,22023880,19589532,父母,18,人际交往
14734,如何看待男友密码是前任名字？,30950520,19564412,恋爱,18,人际交往
14735,拒绝孕妇换座位的请求过分吗？,34426954,19562033,人际交往,19554151,人际交往
14736,你听到过的最搞笑的笑话是什么？,19711369,19563616,笑话,19554151,笑话
14737,什么瞬间，或者一句话，让你突然就对一个人死心了？,27150274,19562033,人际交往,18,人际交往
14738,人缘非常好的人有哪些共同特点？,33416986,19562033,人际交往,19551147,人际交往
14739,知乎、豆瓣、果壳有什么相似之处？,20402743,19550228,知乎,19550228,知乎
14740,如果宠物会说话，你想和它聊些什么？,34423343,19828946,宠物,8,宠物
14741,你在网上认识的最好的网友是谁？你们之间有怎样的故事？,20876461,19550638,社交网络,19554151,社交网络
14742,成年以后，父亲充当了你生命中什么样的角色？,37474573,19551432,心理学,4,医学与心理学
14743,真正的放下，是一种怎样的体验？,36033027,19564412,恋爱,18,人际交往
14744,我时而社交能力特强，时而特别恐惧社交怎么办？,23900793,19551432,心理学,4,医学与心理学
14745,「阴道是通往女人心灵的通道」吗？,30639303,19551432,心理学,4,医学与心理学
14746,如何判断自己是内向还是外向呢？,33592775,19551432,心理学,4,医学与心理学
14747,大学生应该破除哪些认知局限？,23046646,19628384,恋爱心理,18,人际交往
14748,嘴炮太强是什么体验？,36122069,19554151,调查类问题,19551147,调查类问题
14749,如何养成基本的社交习惯？,22629394,19562033,人际交往,19551147,人际交往
14750,"女生有哪些行为让你感觉很 low？",27429622,19561847,女生,19554151,女生
14751,如何看待知乎上很多人把一切社会问题都归结于体制的现象？,35516977,19551424,政治,19760570,政治
14752,室友一直借我饭卡打饭，并不回请，该怎么办？,20937664,19566933,社会,19566933,社会
14753,"一分钟内编出的悬疑但 Happy Ending 的故事是什么样的？",37847627,19550447,小说,13,语言与文化
14754,greenvpn？,37384485,19550793,Instagram,19550793,Instagram
14755,「英式幽默」和「美式幽默」的区别是什么？,20036814,19551627,美国,19551627,美国
14756,个性比较冷淡的人，如何维持和朋友的关系？,22662507,19562033,人际交往,18,人际交往
14757,大学毕业之后，同学之间慢慢拉开了差距，还有必要参加老同学聚会吗？,20004337,19562033,人际交往,19551147,人际交往
14758,如何跟特能装逼的女孩聊天？,27740711,19562033,人际交往,18,人际交往
14759,什么是幽默？什么是高级幽默？,22529282,19551432,心理学,4,医学与心理学
14760,女友问「给我看看你手机」时如何回答？,23818545,19562033,人际交往,18,人际交往
14761,如果恋人突然没有了，应该怎么办？如果是自己，希望对方怎么办？,35306920,19554945,心理,4,医学与心理学
14762,如何在天空中写下「我爱你」？,20542507,19569848,生活常识,19551147,生活常识
14763,"如何回应「人的眼睛有 5.76 亿像素，却终究看不懂人心」？",24150975,19562033,人际交往,18,人际交往
